"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Enero";"20698.61";"140048.61";"1274.19"
"2012";"Febrero";"20831.64";"150212.66";"1308.56"
"2012";"Marzo";"20938.92";"126324.06";"1419.67"
"2012";"Abril";"21881.17";"124892.76";"1176.27"
"2012";"Mayo";"21356.77";"125243.86";"1131.25"
"2012";"Junio";"23420.2";"129123.55";"1581.78"
"2012";"Julio";"25418.81";"137743.91";"2002.33"
"2012";"Agosto";"30712.98";"149384.9";"2220.64"
"2012";"Septiembre";"20986.67";"118176.77";"1899.19"
"2012";"Octubre";"22021.83";"130470.69";"1012.28"
"2012";"Noviembre";"19443.43";"118168.67";"944.26"
"2012";"Diciembre";"21871.21";"119877.81";"1655.1"
"2013";"Enero";"17096.97";"108983.69";"812.96"
"2013";"Febrero";"16168.27";"104634.94";"762.7"
"2013";"Marzo";"19455.37";"113573.31";"1281.71"
"2013";"Abril";"20294.35";"119130.28";"916.53"
"2013";"Mayo";"19982.8";"120085.01";"1017.32"
"2013";"Junio";"20017.84";"114187.13";"1070.2"
"2013";"Julio";"25039.99";"136407.03";"1491.26"
"2013";"Agosto";"28921.63";"142205.56";"2065.01"
"2013";"Septiembre";"20419.07";"118992.83";"1390.08"
"2013";"Octubre";"20617.37";"128390.94";"995.36"
"2013";"Noviembre";"18215.14";"117665.46";"886.12"
"2013";"Diciembre";"19696.63";"118267.65";"1107.83"
"2014";"Enero";"17172.95";"109524.72";"821.6"
"2014";"Febrero";"15019.51";"103876.9";"746.04"
"2014";"Marzo";"18399.51";"118961.62";"957.73"
"2014";"Abril";"20123.82";"121015.14";"993.55"
"2014";"Mayo";"19662.67";"121164.09";"1007.84"
"2014";"Junio";"19373.29";"120390.48";"1116.49"
"2014";"Julio";"23819.53";"139122.32";"1490.28"
"2014";"Agosto";"27102.94";"139383.28";"1999.4"
"2014";"Septiembre";"20622.75";"127338.65";"1288.18"
"2014";"Octubre";"20311.83";"131940.35";"1136.52"
"2014";"Noviembre";"17178.31";"115258.01";"843.38"
"2014";"Diciembre";"19458.49";"119260.12";"1140.44"
"2015";"Enero";"17954.01";"120293.2";"1062.27"
"2015";"Febrero";"15054.54";"113592.83";"813.37"
"2015";"Marzo";"19218.55";"129531.85";"1171.04"
"2015";"Abril";"20306.48";"128561.55";"1146.11"
"2015";"Mayo";"19542.08";"128884.95";"1094.96"
"2015";"Junio";"20609.11";"134911.57";"1247.49"
"2015";"Julio";"25335.87";"155572.79";"1757.51"
"2015";"Agosto";"27622.22";"155398.94";"2228.1"
"2015";"Septiembre";"20877.71";"139860.98";"1375.8"
"2015";"Octubre";"21081.51";"147967.97";"1313.11"
"2015";"Noviembre";"17548.61";"129823.61";"990.38"
"2015";"Diciembre";"20159.75";"137544.9";"1366.58"
"2016";"Enero";"17232.14";"121734.31";"1100.34"
"2016";"Febrero";"16776.93";"127247.55";"1018.72"
"2016";"Marzo";"20308.08";"142540.89";"1388.56"
"2016";"Abril";"19122.73";"139731.38";"1313.11"
"2016";"Mayo";"19763.16";"137215.16";"1274.69"
"2016";"Junio";"21279.85";"148091.13";"1452.56"
"2016";"Julio";"25399.66";"160454.45";"2276.87"
"2016";"Agosto";"28988.82";"171751.92";"2469.96"
"2016";"Septiembre";"21890.76";"153990.18";"1540.46"
"2016";"Octubre";"20204.89";"146510.77";"1395.32"
"2016";"Noviembre";"18348.77";"145245.21";"1093.94"
"2016";"Diciembre";"20870.09";"147778.66";"1529.6"
"2017";"Enero";"17003.03";"130976.54";"955.15"
"2017";"Febrero";"16083.25";"132926.34";"1078.13"
"2017";"Marzo";"19173.01";"153220.93";"1266.73"
"2017";"Abril";"21705.75";"145239.42";"1672.27"
"2017";"Mayo";"19860.16";"154241.87";"1358.05"
"2017";"Junio";"21464.14";"157553.79";"1511.59"
"2017";"Julio";"25684.14";"167571.87";"2182.97"
"2017";"Agosto";"29513.35";"172002";"2698.86"
"2017";"Septiembre";"22295.56";"156383.59";"1624.85"
"2017";"Octubre";"21451.29";"155896.33";"1477"
"2017";"Noviembre";"19332.39";"148356.08";"1320.83"
"2017";"Diciembre";"20681.64";"147365.64";"1575.21"
"2018";"Enero";"17900.52";"141331";"1077.46"
"2018";"Febrero";"16536.72";"140690.72";"1012.99"
"2018";"Marzo";"20653.67";"155981.8";"1503.33"
"2018";"Abril";"20376.4";"156443.44";"1391.37"
"2018";"Mayo";"21727.71";"161700.58";"1558.05"
"2018";"Junio";"22589.44";"159122.74";"1497.54"
"2018";"Julio";"26479.59";"169492.55";"2088.46"
"2018";"Agosto";"30360.67";"168713.63";"2473.21"
"2018";"Septiembre";"22746.14";"144496.12";"1600.52"
"2018";"Octubre";"23306.35";"161348.63";"1565.07"
"2018";"Noviembre";"20400.51";"152101.31";"1246.38"
"2018";"Diciembre";"23321.52";"156057.96";"1792.32"
"2019";"Enero";"18082.4";"133683.22";"1096.28"
"2019";"Febrero";"17284.94";"132108.43";""
"2019";"Marzo";"20624.74";"142624.78";"1415"
"2019";"Abril";"23024.3";"150861.64";""
"2019";"Mayo";"22500.64";"153246.64";""
"2019";"Junio";"22195.2";"147263.05";""
"2019";"Julio";"27741.77";"168468.2";""
;;;;
;;;;
"Métrica":"Gasolina95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/castilla-leon/295"
"Titulo":"Evolución del consumo de carburante en Castilla y León﻿ "
"Subtitulo":""
