"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Febrero";"28963.28";"53845.86";"11147.19"
"2012";"Marzo";"31000.62";"56878.54";"11743.37"
"2012";"Abril";"28328.52";"51240.76";"10305.9"
"2012";"Mayo";"28995.38";"52366.85";"10650.97"
"2012";"Junio";"30716.96";"57761.36";"12016.42"
"2012";"Julio";"28335.36";"47120.56";"9558.74"
"2012";"Agosto";"30236.6";"53753.73";"9951.65"
"2012";"Septiembre";"26929.41";"44934.41";"8631.73"
"2012";"Octubre";"29858.12";"54416.82";"9310.24"
"2012";"Noviembre";"29592.6";"51992.18";"9326.64"
"2012";"Diciembre";"29634.56";"50190.53";"9719.22"
"2013";"Enero";"31026.55";"49196.83";"10111.17"
"2013";"Febrero";"27524.86";"48212.72";"8872.72"
"2013";"Marzo";"29278.41";"50124.4";"9565.47"
"2013";"Abril";"31051.75";"50472.01";"10051.22"
"2013";"Mayo";"29048.66";"52327.42";"9707.12"
"2013";"Junio";"27349.71";"45679.74";"9348.34"
"2013";"Julio";"30043.66";"51940.42";"10380.48"
"2013";"Agosto";"30437.9";"49774.02";"9904.85"
"2013";"Septiembre";"28617.86";"47311.06";"9168.06"
"2013";"Octubre";"31798.91";"53957.66";"10164.06"
"2013";"Noviembre";"29812.38";"50186.05";"9684.03"
"2013";"Diciembre";"31490.84";"52167.11";"10425.74"
"2014";"Enero";"30915.75";"51734.66";"9744.47"
"2014";"Febrero";"28269.26";"48694.33";"8987.66"
"2014";"Marzo";"30147.98";"51509.43";"9522.56"
"2014";"Abril";"30297.34";"51411.81";"9944.53"
"2014";"Mayo";"29667.84";"50690.8";"9951.85"
"2014";"Junio";"28490.65";"49832.45";"9447.29"
"2014";"Julio";"30241.88";"52518.91";"9885.79"
"2014";"Agosto";"29893.97";"48962.11";"9496.32"
"2014";"Septiembre";"29902.12";"50723.15";"9654.51"
"2014";"Octubre";"31352.57";"55030.16";"10141.58"
"2014";"Noviembre";"28521.43";"53136.99";"9092.4"
"2014";"Diciembre";"32637.31";"57368.07";"10703.76"
"2015";"Enero";"30136.52";"51931.11";"9820.99"
"2015";"Febrero";"27681.15";"49004.21";"9171.37"
"2015";"Marzo";"30934.12";"54716.31";"9843.95"
"2015";"Abril";"30914.71";"54408.12";"10604.38"
"2015";"Mayo";"27629.45";"50085.87";"9490.68"
"2015";"Junio";"29261.12";"52760.16";"9799.53"
"2015";"Julio";"31779.5";"56137.29";"10649.01"
"2015";"Agosto";"30026.4";"52335.76";"9703.48"
"2015";"Septiembre";"30064.86";"52385.41";"10181.13"
"2015";"Octubre";"31201.93";"55911.09";"10589.65"
"2015";"Noviembre";"29328.43";"52133.2";"9935.25"
"2015";"Diciembre";"33348.59";"58938.16";"11953.66"
"2016";"Enero";"29310.81";"49755.51";"9855.24"
"2016";"Febrero";"30127.1";"53759.38";"10160.08"
"2016";"Marzo";"32037.3";"56967.5";"11135.96"
"2016";"Abril";"31065.43";"56606.31";"11052.33"
"2016";"Mayo";"30259.16";"54191.13";"10960.6"
"2016";"Junio";"29774.57";"54288.64";"10684.18"
"2016";"Julio";"30721.91";"54274.76";"10724.15"
"2016";"Agosto";"32923.95";"57755.47";"11526.03"
"2016";"Septiembre";"30747.5";"55131.27";"10849.01"
"2016";"Octubre";"30841.06";"55449.27";"10952.35"
"2016";"Noviembre";"30871.09";"56501.45";"10743.63"
"2016";"Diciembre";"32448.69";"57996.37";"11885.59"
"2017";"Enero";"31863.11";"54646.46";"10686.32"
"2017";"Febrero";"29115.27";"51553.14";"9905.85"
"2017";"Marzo";"33902.23";"61787.14";"11489.15"
"2017";"Abril";"30018.47";"53038.97";"10568.58"
"2017";"Mayo";"31771.22";"57454.57";"11232.54"
"2017";"Junio";"31409.72";"56833.29";"11142.43"
"2017";"Julio";"31353.1";"54746.47";"11177.62"
"2017";"Agosto";"32538.33";"55271.09";"11356.47"
"2017";"Septiembre";"31178.37";"53912.57";"10906.48"
"2017";"Octubre";"32660.86";"55770.4";"11505.71"
"2017";"Noviembre";"31560.01";"54299.5";"10565.78"
"2017";"Diciembre";"33661.83";"58024";"12309.96"
"2018";"Enero";"32278.36";"57622.47";"10715.23"
"2018";"Febrero";"31152.5";"55138.54";"10245.24"
"2018";"Marzo";"34758.97";"60227.9";"12149.46"
"2018";"Abril";"33447.22";"58435.75";"11479.88"
"2018";"Mayo";"32057.93";"58439.32";"11285.23"
"2018";"Junio";"31141.26";"56137.7";"10609.97"
"2018";"Julio";"32586.54";"57471.73";"10731.79"
"2018";"Agosto";"34966.53";"59887.81";"11298.98"
"2018";"Septiembre";"31034.5";"53789.29";"10095.26"
"2018";"Octubre";"34446.67";"61688.05";"11119.45"
"2018";"Noviembre";"33491.13";"59384.12";"10496.58"
"2018";"Diciembre";"33372.01";"56285.48";"11006.4"
"2019";"Enero";"33611.48";"57848.14";"10687.63"
"2019";"Febrero";"30794.66";"53149.06";""
"2019";"Marzo";"32245.87";"56700.08";"10373"
"2019";"Abril";"32452.84";"58438.15";""
"2019";"Mayo";"33371.42";"57629.79";""
"2019";"Junio";"30417.37";"53002.15";""
"2019";"Julio";"34316.41";"58403.7";""
;;;;
;;;;
"Métrica":"Gasolina 95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/canarias/293"
"Titulo":"Evolución del consumo de carburante en Canarias﻿ "
"Subtitulo":""
