"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Febrero";"54639.55";"256951.69";"2303.89"
"2012";"Marzo";"60528.49";"281719.51";"2570.01"
"2012";"Abril";"56679.57";"261738.77";"2643.92"
"2012";"Mayo";"60211.38";"280724.3";"2199.89"
"2012";"Junio";"62684.6";"284237.38";"2910.51"
"2012";"Julio";"64519.41";"285797.15";"2648.82"
"2012";"Agosto";"69673.24";"290477.01";"2978.43"
"2012";"Septiembre";"56073.25";"244221.49";"2561.98"
"2012";"Octubre";"58220.41";"266261.14";"2038.13"
"2012";"Noviembre";"51348.21";"245921.9";"1838.54"
"2012";"Diciembre";"57826.72";"260863.29";"2191.18"
"2013";"Enero";"50469.25";"241689";"1520.68"
"2013";"Febrero";"48643.81";"231960.38";"1590.99"
"2013";"Marzo";"51427.86";"250658.72";"1781.76"
"2013";"Abril";"56707.09";"270550.01";"2264.29"
"2013";"Mayo";"57083.27";"273011.33";"2058.54"
"2013";"Junio";"53223.37";"250442.83";"1938.18"
"2013";"Julio";"63924.6";"289675.33";"2387.39"
"2013";"Agosto";"64745.48";"281425.13";"2726.46"
"2013";"Septiembre";"55314.26";"252099.18";"2014.81"
"2013";"Octubre";"57038.72";"272058.91";"1985.11"
"2013";"Noviembre";"52752.15";"254074.7";"1779.1"
"2013";"Diciembre";"55818.56";"258119.04";"1891.47"
"2014";"Enero";"51981.11";"246864.5";"1672.75"
"2014";"Febrero";"47880.28";"232115.96";"1482.43"
"2014";"Marzo";"55290.62";"267714.31";"1878.74"
"2014";"Abril";"55981.86";"266259.13";"1989.4"
"2014";"Mayo";"57223.04";"276963.64";"2019.09"
"2014";"Junio";"55015.54";"265640.3";"2131.25"
"2014";"Julio";"61904.51";"292169.26";"2378.05"
"2014";"Agosto";"62256.17";"277971.93";"2634.99"
"2014";"Septiembre";"55942.15";"268042.6";"1967.57"
"2014";"Octubre";"56561.89";"275537.46";"2007.5"
"2014";"Noviembre";"49780.86";"248730.57";"1813.66"
"2014";"Diciembre";"58268.27";"276757.61";"2068.69"
"2015";"Enero";"50789.66";"253175.85";"1690.62"
"2015";"Febrero";"46671.24";"244152.27";"1937.8"
"2015";"Marzo";"53192.92";"277172.82";"1927.06"
"2015";"Abril";"53837.47";"273977.31";"2188.54"
"2015";"Mayo";"55658.49";"277167.66";"2180.44"
"2015";"Junio";"56992.96";"287938.75";"2264.77"
"2015";"Julio";"63726.34";"307827.1";"2635.52"
"2015";"Agosto";"62266.88";"290431.87";"2813.95"
"2015";"Septiembre";"54641.34";"266974.5";"2219.23"
"2015";"Octubre";"56038.78";"280629.27";"2391.57"
"2015";"Noviembre";"49784";"256084.02";"2122.61"
"2015";"Diciembre";"57194.96";"284629.86";"2522.34"
"2016";"Enero";"50502.42";"250247.22";"2068.7"
"2016";"Febrero";"50754.17";"262220.94";"2116.62"
"2016";"Marzo";"55411.75";"288186.64";"2555.75"
"2016";"Abril";"55467.44";"288565.52";"2519.81"
"2016";"Mayo";"54418.11";"282998.46";"2428.11"
"2016";"Junio";"59505.33";"299959.69";"2687.25"
"2016";"Julio";"63997.56";"308101.22";"3395.83"
"2016";"Agosto";"64941.57";"311050.95";"3165"
"2016";"Septiembre";"58630.27";"290267.01";"2629.64"
"2016";"Octubre";"55387.99";"277913.81";"2562.18"
"2016";"Noviembre";"50945.8";"273834.03";"2308.75"
"2016";"Diciembre";"54929.86";"285307.5";"2451.71"
"2017";"Enero";"49952.91";"257558.15";"2064.61"
"2017";"Febrero";"46956.84";"254086.75";"2049.78"
"2017";"Marzo";"54980.62";"296895.56";"2491.48"
"2017";"Abril";"55269.89";"283216.89";"2676.04"
"2017";"Mayo";"56972.65";"308576.21";"2617.77"
"2017";"Junio";"60800.12";"320682.51";"2773.36"
"2017";"Julio";"62542.58";"313756.47";"3100.69"
"2017";"Agosto";"65299.47";"318255.63";"3415.95"
"2017";"Septiembre";"59259.79";"297638.67";"2633.11"
"2017";"Octubre";"57606.66";"298080.51";"2691.86"
"2017";"Noviembre";"52026.61";"285951.54";"2429.92"
"2017";"Diciembre";"54204.74";"293081.9";"2550.5"
"2018";"Enero";"52723.03";"280696.07";"2180.55"
"2018";"Febrero";"50028.56";"274537.35";"2097.7"
"2018";"Marzo";"54270.6";"299003.91";"2532.17"
"2018";"Abril";"55797.63";"303322.32";"2606.59"
"2018";"Mayo";"60427.2";"315417.78";"2983.52"
"2018";"Junio";"61022.48";"311036.36";"2788.69"
"2018";"Julio";"66187.66";"322606.79";"3255.95"
"2018";"Agosto";"71273.61";"330907.65";"3503.31"
"2018";"Septiembre";"60163.55";"296719.87";"2714.94"
"2018";"Octubre";"61697.54";"310746.27";"2631.91"
"2018";"Noviembre";"55473.8";"295811.11";"2532.11"
"2018";"Diciembre";"60750.34";"298504.1";"2749.51"
"2019";"Enero";"57271.59";"293198.09";"2487.59"
"2019";"Febrero";"55175.48";"279335.52";""
"2019";"Marzo";"59964.05";"307249.03";"2791"
"2019";"Abril";"61271.68";"309985.95";""
"2019";"Mayo";"65880.51";"326630.86";""
"2019";"Junio";"63290.83";"310001.97";""
"2019";"Julio";"71745.39";"335500.22";""
;;;;
;;;;
"Métrica":"Gasolina 95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasóleo A"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/andalucia/290"
"Titulo":"Evolución del consumo de carburante en Andalucía﻿ "
"Subtitulo":""
