"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Junio";"6273.39";"56608.58";"350.78"
"2012";"Julio";"5789.47";"49953.69";"221.84"
"2012";"Agosto";"6560.98";"46812.04";"336.28"
"2012";"Septiembre";"5233.31";"44032.45";"206.34"
"2012";"Octubre";"6171.18";"48944.05";"193.61"
"2012";"Noviembre";"5254.34";"46564.11";"155.07"
"2012";"Diciembre";"6741.03";"43999.78";"255.89"
"2013";"Enero";"4736.36";"45538.47";"139.12"
"2013";"Febrero";"4392.67";"44129.57";"118.36"
"2013";"Marzo";"5060.41";"46905.55";"188.74"
"2013";"Abril";"5357.81";"49100.63";"206.92"
"2013";"Mayo";"5361.82";"46865.25";"186.65"
"2013";"Junio";"5148.96";"44789.9";"191.05"
"2013";"Julio";"5808.72";"47036.29";"237.64"
"2013";"Agosto";"6012.9";"43277.1";"264.91"
"2013";"Septiembre";"5198.57";"42776.28";"216.42"
"2013";"Octubre";"5664.91";"48987.48";"234.99"
"2013";"Noviembre";"4858.08";"45886.11";"164.21"
"2013";"Diciembre";"4913.12";"42541.51";"175.66"
"2014";"Enero";"4908.64";"49108.06";"141.78"
"2014";"Febrero";"4385.19";"47178.95";"142.06"
"2014";"Marzo";"5085.78";"51829.31";"162.95"
"2014";"Abril";"5187.66";"50807.94";"239.41"
"2014";"Mayo";"5289.7";"50435.68";"169.53"
"2014";"Junio";"5244.85";"49537.7";"218.64"
"2014";"Julio";"5464.02";"52263.4";"211.76"
"2014";"Agosto";"5639.85";"44596.38";"273.2"
"2014";"Septiembre";"5389";"49136.7";"210.07"
"2014";"Octubre";"5454.34";"52850.45";"220.71"
"2014";"Noviembre";"4697.55";"48264.69";"170.74"
"2014";"Diciembre";"5036.76";"50047.76";"162.11"
"2015";"Enero";"4811.87";"50895.67";"170.5"
"2015";"Febrero";"4127.3";"48768.27";"160.43"
"2015";"Marzo";"4929.95";"55614.63";"177.28"
"2015";"Abril";"5185.39";"53740.83";"240.43"
"2015";"Mayo";"5154.89";"52251.1";"209.05"
"2015";"Junio";"5326.9";"53881.75";"216.99"
"2015";"Julio";"5532.95";"54425.72";"257.53"
"2015";"Agosto";"5492.74";"46718.51";"283.21"
"2015";"Septiembre";"5258.34";"49324.46";"269.29"
"2015";"Octubre";"5238.59";"52418.93";"231.28"
"2015";"Noviembre";"4770.94";"52811.02";"202.69"
"2015";"Diciembre";"5331.57";"54028.96";"222.67"
"2016";"Enero";"4105.59";"46075.25";"172.07"
"2016";"Febrero";"4433.13";"51489.64";"183.57"
"2016";"Marzo";"5005.12";"52932.57";"217.86"
