"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Enero";"14348.19";"115260.73";"1076.94"
"2012";"Febrero";"13631.25";"121536.7";"884.09"
"2012";"Marzo";"16144.48";"132980.98";"1317.71"
"2012";"Abril";"14217.74";"118903.62";"928.11"
"2012";"Mayo";"15766.02";"125937.41";"1036.52"
"2012";"Junio";"16413.65";"128947.52";"1343.58"
"2012";"Julio";"17024.71";"130755.03";"1391.42"
"2012";"Agosto";"17099.93";"113574.89";"1811.75"
"2012";"Septiembre";"14495.52";"117788.65";"1090.87"
"2012";"Octubre";"15435.61";"128169.85";"1060.08"
"2012";"Noviembre";"14382.76";"126569.28";"1054.61"
"2012";"Diciembre";"15196.19";"115442.34";"1354.23"
"2013";"Enero";"13108.26";"122056.36";"666.92"
"2013";"Febrero";"12249.31";"118994.94";"681.37"
"2013";"Marzo";"14570.24";"129321.74";"893.47"
"2013";"Abril";"14434.41";"129250.71";"889.37"
"2013";"Mayo";"14554.26";"132468.47";"921.81"
"2013";"Junio";"14264.33";"129221.02";"847.46"
"2013";"Julio";"16762.67";"136651.07";"1206.06"
"2013";"Agosto";"15592.02";"112265.89";"1196.04"
"2013";"Septiembre";"14137.91";"123076.65";"881.72"
"2013";"Octubre";"14854.05";"135317.07";"949.29"
"2013";"Noviembre";"13283.43";"128549.4";"760.21"
"2013";"Diciembre";"14063.98";"118169.53";"938.77"
"2014";"Enero";"13003.58";"126423.24";"768.24"
"2014";"Febrero";"12211.65";"124722.75";"769.95"
"2014";"Marzo";"13911.05";"136291.15";"861.22"
"2014";"Abril";"14184.43";"126651.43";"934.18"
"2014";"Mayo";"14289.99";"133168.48";"904.43"
"2014";"Junio";"14053.18";"128609.73";"865.25"
"2014";"Julio";"15640.64";"135388.75";"1135.35"
"2014";"Agosto";"14313.22";"107334.58";"1158.87"
"2014";"Septiembre";"14623.35";"127160.37";"881.59"
"2014";"Octubre";"14890.25";"134425.48";"1060.02"
"2014";"Noviembre";"12731.41";"124312.41";"744.7"
"2014";"Diciembre";"14319.97";"122352.24";"864.97"
"2015";"Enero";"13038.13";"126034.63";"858.5"
"2015";"Febrero";"11015.98";"124482.17";"665.68"
"2015";"Marzo";"13755.68";"142144.82";"870.99"
"2015";"Abril";"13913.55";"131392.51";"953.74"
"2015";"Mayo";"13655.56";"135095.86";"908.85"
"2015";"Junio";"14604.99";"142469.35";"874.51"
"2015";"Julio";"15999.84";"143470.93";"1229.19"
"2015";"Agosto";"14220.22";"113704.23";"1195.7"
"2015";"Septiembre";"13668.34";"129146.39";"977"
"2015";"Octubre";"14322.23";"137840.28";"978.37"
