"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Febrero";"13829.33";"100977.38";"697.42"
"2012";"Marzo";"15501.13";"108232.89";"890.6"
"2012";"Abril";"15515.49";"103269.42";"762.58"
"2012";"Mayo";"14858.33";"100737.24";"662.2"
"2012";"Junio";"15851.74";"105201.68";"897.3"
"2012";"Julio";"16538.71";"105931.83";"817.79"
"2012";"Agosto";"18890.61";"107764.14";"899.54"
"2012";"Septiembre";"13802.22";"90247.63";"640.23"
"2012";"Octubre";"14558.32";"99118.08";"511.95"
"2012";"Noviembre";"12980.78";"91845.9";"477.19"
"2012";"Diciembre";"14328.38";"93801.3";"550.03"
"2013";"Enero";"12244.21";"86117.38";"456.45"
"2013";"Febrero";"11463.71";"83498.14";"462.23"
"2013";"Marzo";"13868.73";"92007.39";"593.08"
"2013";"Abril";"13944.55";"94865.27";"526.87"
"2013";"Mayo";"14292.71";"94689.45";"599.63"
"2013";"Junio";"13714.04";"93402.95";"589.53"
"2013";"Julio";"16625.91";"107029.11";"736.71"
"2013";"Agosto";"17558.91";"103200.14";"882.86"
"2013";"Septiembre";"13796.06";"92406.03";"573.97"
"2013";"Octubre";"14275.87";"102614.45";"628.56"
"2013";"Noviembre";"13030.01";"93888.27";"573.14"
"2013";"Diciembre";"14365.07";"95479.84";"613.59"
"2014";"Enero";"12490.07";"89347.4";"483.14"
"2014";"Febrero";"11181.68";"85048.14";"477.78"
"2014";"Marzo";"13338.65";"95497.53";"509"
"2014";"Abril";"14305.59";"97562.26";"603.79"
"2014";"Mayo";"13963.86";"97563.29";"568.18"
"2014";"Junio";"13309.3";"94626.96";"607.93"
"2014";"Julio";"15944.84";"109151.75";"739.42"
"2014";"Agosto";"16575.7";"100505.08";"778.08"
"2014";"Septiembre";"13904.58";"98923.66";"604.27"
"2014";"Octubre";"13780.66";"103467.74";"608.29"
"2014";"Noviembre";"12033.7";"90764.28";"519.17"
"2014";"Diciembre";"13978.26";"98177.94";"637.52"
"2015";"Enero";"12179.35";"89158.08";"466.24"
"2015";"Febrero";"11100.78";"88065.9";"533.76"
"2015";"Marzo";"13114.97";"99339.64";"686.98"
"2015";"Abril";"13662.99";"98679.66";"614.36"
"2015";"Mayo";"13670.76";"100437.21";"617.68"
"2015";"Junio";"13782.58";"103373.28";"675.57"
"2015";"Julio";"16232.57";"115594.48";"862.13"
"2015";"Agosto";"16437.33";"106049.17";"868.68"
"2015";"Septiembre";"13692.95";"101447.28";"676.89"
"2015";"Octubre";"13815.39";"105917.51";"710.38"
"2015";"Noviembre";"12547.42";"98098.66";"634.94"
"2015";"Diciembre";"14106.72";"105095.54";"781.99"
"2016";"Enero";"11841.43";"90295.62";"560.24"
"2016";"Febrero";"11695.97";"95519.3";"533.38"
"2016";"Marzo";"14199.93";"106073.16";"855.09"
"2016";"Abril";"13006.19";"102520.6";"660.19"
"2016";"Mayo";"13604.27";"102008.64";"741.92"
"2016";"Junio";"14523.63";"111391.02";"867.4"
"2016";"Julio";"15909.12";"114786.89";"998.66"
"2016";"Agosto";"17151.17";"112990.57";"984.57"
"2016";"Septiembre";"14304.37";"107778.02";"804.77"
"2016";"Octubre";"13263.39";"104775.71";"782.52"
"2016";"Noviembre";"12135.97";"101179.99";"649.92"
"2016";"Diciembre";"13792.89";"105556.29";"787.41"
"2017";"Enero";"11876.77";"95061.35";"522.21"
"2017";"Febrero";"10886.67";"96214.35";"666.75"
"2017";"Marzo";"13044.63";"107147.8";"743.52"
"2017";"Abril";"14372.2";"103837.13";"950.24"
"2017";"Mayo";"14042.02";"108723.23";"766.41"
"2017";"Junio";"14999.68";"117721.99";"800.48"
"2017";"Julio";"15957.07";"115903.55";"975.08"
"2017";"Agosto";"16653.5";"107378.49";"976.63"
"2017";"Septiembre";"14513.91";"106810.56";"836.37"
"2017";"Octubre";"14030.48";"109180.87";"858.12"
"2017";"Noviembre";"12814.21";"102681.97";"749.82"
"2017";"Diciembre";"14000.83";"106012.49";"832.68"
"2018";"Enero";"12280.45";"100798.8";"611.44"
"2018";"Febrero";"11407.98";"98094.43";"656.46"
"2018";"Marzo";"13796.82";"109316.2";"847.68"
"2018";"Abril";"13647.01";"108128.27";"784.19"
"2018";"Mayo";"14333.78";"112403.14";"875.94"
"2018";"Junio";"14912.71";"113677.02";"923.19"
"2018";"Julio";"16710.74";"117191.22";"1008.84"
"2018";"Agosto";"18356.47";"117300.98";"1074.79"
"2018";"Septiembre";"14976.7";"106491.78";"839.3"
"2018";"Octubre";"15084.44";"115170.91";"823.19"
"2018";"Noviembre";"13877.71";"109318.83";"765.6"
"2018";"Diciembre";"15373.35";"108223.52";"906.02"
"2019";"Enero";"13770.41";"106478.29";"661.03"
"2019";"Febrero";"12654.87";"99978.74";""
"2019";"Marzo";"14816.39";"110144.81";"843"
"2019";"Abril";"16006.61";"110481.27";""
"2019";"Mayo";"16302.64";"114217.6";""
"2019";"Junio";"16254.26";"112256.09";""
"2019";"Julio";"18849.9";"123240.4";""
;;;;
;;;;
"Métrica":"Gasolina95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/castilla-mancha/296"
"Titulo":"Evolución del consumo de carburante en Castilla - La Mancha﻿ "
"Subtitulo":""
