"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Enero";"37445.57";"158066.24";"1611.89"
"2012";"Febrero";"37069.66";"159523.97";"1621.24"
"2012";"Marzo";"40848.65";"167384";"1863.2"
"2012";"Abril";"39133.84";"159184.76";"1661.96"
"2012";"Mayo";"41413.72";"171017.84";"1650.23"
"2012";"Junio";"44920.96";"175697.39";"2239.88"
"2012";"Julio";"47863.72";"180965.34";"1938.39"
"2012";"Agosto";"50326.64";"178618.57";"2193.87"
"2012";"Septiembre";"38795.14";"150762.05";"1690.85"
"2012";"Octubre";"40264.33";"162103.04";"1252.46"
"2012";"Noviembre";"36879.4";"160354.69";"1245.26"
"2012";"Diciembre";"39811.57";"161938.17";"1554.84"
"2013";"Enero";"34535.07";"156415.52";"1121.01"
"2013";"Febrero";"33143.17";"148556.98";"1093.45"
"2013";"Marzo";"38571.46";"163689.99";"1545.92"
"2013";"Abril";"38322.95";"163665.4";"1331.48"
"2013";"Mayo";"39379.69";"170406.52";"1505.6"
"2013";"Junio";"39503.03";"163783.09";"1485.02"
"2013";"Julio";"48059.29";"188969.5";"1957.58"
"2013";"Agosto";"47621.86";"176316.93";"2188.57"
"2013";"Septiembre";"38564.31";"155504.02";"1435.77"
"2013";"Octubre";"40483.57";"170913.25";"1495.18"
"2013";"Noviembre";"36401.47";"159863.77";"1462.67"
"2013";"Diciembre";"37533.92";"160253.21";"1338.46"
"2014";"Enero";"34667.33";"156988.78";"1175.93"
"2014";"Febrero";"32959.69";"152258.47";"1129.44"
"2014";"Marzo";"36207.75";"163692.6";"1267.98"
"2014";"Abril";"39225.26";"168862.62";"1542.98"
"2014";"Mayo";"39079.05";"172637.55";"1539.31"
"2014";"Junio";"39493.37";"168675";"1680.49"
"2014";"Julio";"47202.27";"193495.24";"2048.1"
"2014";"Agosto";"45682.61";"172314.24";"2005.32"
"2014";"Septiembre";"41165.84";"171027.03";"1681.42"
"2014";"Octubre";"40390.77";"177252.13";"1673.86"
"2014";"Noviembre";"34562.13";"160014.33";"1433.83"
"2014";"Diciembre";"39368.9";"172715.3";"1543.65"
"2015";"Enero";"35490.25";"161766.76";"1381.74"
"2015";"Febrero";"33009.11";"159458.55";"1385.72"
"2015";"Marzo";"36747.42";"172031.11";"1591.03"
"2015";"Abril";"39197.79";"177064.41";"1648.46"
"2015";"Mayo";"38923.47";"172748.36";"1642.67"
"2015";"Junio";"41217.17";"182595.85";"1831.86"
"2015";"Julio";"49066.08";"203766.29";"2172.79"
"2015";"Agosto";"45670.11";"180885.43";"2233.29"
"2015";"Septiembre";"39744.1";"170023.18";"1796.63"
"2015";"Octubre";"39528.91";"176681.92";"1868.63"
"2015";"Noviembre";"36395.78";"170322.88";"1678.21"
"2015";"Diciembre";"39922.69";"180681.09";"1851.52"
