"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Enero";"19721.13";"108569.66";"1238.9"
"2012";"Febrero";"19200.88";"110309.47";"1129.5"
"2012";"Marzo";"21399.09";"121055.35";"1358.21"
"2012";"Abril";"19816.29";"112505.64";"1174.58"
"2012";"Mayo";"20591.8";"117355.61";"1164.73"
"2012";"Junio";"22095.08";"121749.4";"1496.72"
"2012";"Julio";"23846.71";"123584.86";"1441.01"
"2012";"Agosto";"26622.74";"131451.71";"1734.44"
"2012";"Septiembre";"20329.3";"111799.05";"1196.17"
"2012";"Octubre";"19934.56";"120432.19";"917.13"
"2012";"Noviembre";"18785.05";"112450.58";"886.91"
"2012";"Diciembre";"20066.86";"113748.83";"1039.4"
"2013";"Enero";"17679.82";"107839.05";"854.04"
"2013";"Febrero";"16728.55";"101486.1";"783.33"
"2013";"Marzo";"19185.4";"112612.66";"1025.4"
"2013";"Abril";"19971.82";"118410.69";"972.72"
"2013";"Mayo";"19984.34";"116917.1";"1096.31"
"2013";"Junio";"19625.41";"111323.93";"1069.13"
"2013";"Julio";"24064.83";"126746.18";"1459.03"
"2013";"Agosto";"25647.39";"127499.16";"1691.92"
"2013";"Septiembre";"19826.43";"114176.87";"1092.44"
"2013";"Octubre";"19572.88";"121564.5";"1047.04"
"2013";"Noviembre";"17851.11";"110138.16";"899.76"
"2013";"Diciembre";"20039.64";"116771.56";"1244.99"
"2014";"Enero";"16026.25";"101411.04";"699.89"
"2014";"Febrero";"15786.29";"100132.1";"709.17"
"2014";"Marzo";"18636.96";"110399.46";"988.05"
"2014";"Abril";"19002.31";"111171.98";"1009.22"
"2014";"Mayo";"19405.03";"113492.55";"1025.07"
"2014";"Junio";"18946.54";"111105.56";"1084.65"
"2014";"Julio";"22201.58";"121768.67";"1330.45"
"2014";"Agosto";"23426.37";"119782.01";"1454.06"
"2014";"Septiembre";"19730.3";"115744.05";"1140.95"
"2014";"Octubre";"19193.61";"118715.34";"1090.27"
"2014";"Noviembre";"16381.07";"104249.34";"844.81"
"2014";"Diciembre";"19437.69";"112826.68";"1135.89"
"2015";"Enero";"17095.37";"103621.14";"920.79"
"2015";"Febrero";"15661.33";"99807.41";"761.13"
"2015";"Marzo";"18201.88";"112569.85";"1052.03"
"2015";"Abril";"18511.45";"110565.57";"976.11"
"2015";"Mayo";"18732.99";"110895.55";"1079.54"
"2015";"Junio";"19650.28";"116606.2";"1160.53"
"2015";"Julio";"22456.05";"125678.65";"1400.21"
"2015";"Agosto";"22734.51";"122101.88";"1528.89"
"2015";"Septiembre";"19019.87";"113774.86";"1162.43"
"2015";"Octubre";"19191.59";"119111.21";"1166.97"
"2015";"Noviembre";"16897.1";"106129.38";"946.22"
"2015";"Diciembre";"19043.7";"116077.39";"1244.75"
"2016";"Enero";"15822.27";"99906.31";"891.39"
"2016";"Febrero";"16409.85";"105422.46";"987.85"
"2016";"Marzo";"18544.59";"115603.66";"1134.24"
"2016";"Abril";"17644.95";"114077.99";"1026.69"
"2016";"Mayo";"18504.2";"112798.87";"1124.61"
"2016";"Junio";"19772.01";"117829.2";"1304.96"
"2016";"Julio";"22916.33";"124226.72";"1762.1"
"2016";"Agosto";"24177.15";"130618.39";"1764.53"
"2016";"Septiembre";"19660.8";"120486.42";"1252.21"
"2016";"Octubre";"18280.29";"114166.54";"1205.84"
"2016";"Noviembre";"17041.39";"111755.66";"1021"
"2016";"Diciembre";"18578.99";"115443.72";"1324.55"
"2017";"Enero";"16513.4";"105607.95";"938.19"
"2017";"Febrero";"15387.43";"103215.13";"1044.82"
"2017";"Marzo";"17954.44";"118778.18";"1230.62"
"2017";"Abril";"18584.99";"111000.43";"1355.71"
"2017";"Mayo";"19648.46";"119465.89";"1170.33"
"2017";"Junio";"21634.95";"127561.29";"1377.19"
"2017";"Julio";"22355.4";"122902.57";"1621"
"2017";"Agosto";"24335.94";"127619.26";"1887.11"
"2017";"Septiembre";"19449.78";"117199.04";"1313.29"
"2017";"Octubre";"19316.5";"118554.65";"1312.66"
"2017";"Noviembre";"18006.9";"114998.43";"1131.17"
"2017";"Diciembre";"19471.1";"118150.01";"1285.66"
"2018";"Enero";"16624.23";"109562.05";"1055.07"
"2018";"Febrero";"16113.05";"107140.54";"973.91"
"2018";"Marzo";"18108.23";"119316.11";"1214.17"
"2018";"Abril";"17931.04";"113994.19";"1130.64"
"2018";"Mayo";"19832.34";"118967.3";"1223.18"
"2018";"Junio";"20669.92";"120936.47";"1279.01"
"2018";"Julio";"23035.31";"124731.28";"1498.87"
"2018";"Agosto";"26347.94";"128906.01";"1852.6"
"2018";"Septiembre";"20667.76";"116500.5";"1256.46"
"2018";"Octubre";"20252.33";"123848.98";"1228.99"
"2018";"Noviembre";"18146.5";"114645.6";"1019.86"
"2018";"Diciembre";"19066.43";"114189.44";"1315.17"
"2019";"Enero";"18036.82";"111341.88";"1031.92"
"2019";"Febrero";"16666.05";"105586.16";""
"2019";"Marzo";"19085.65";"114381.66";"1292"
"2019";"Abril";"20477.22";"119839.64";""
"2019";"Mayo";"21290.84";"123430.12";""
"2019";"Junio";"20915.26";"118809.46";""
"2019";"Julio";"24965.41";"130488.88";""
;;;;
;;;;
"Métrica":"Gasolina95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/galicia/301"
"Titulo":"Evolución del consumo de carburante en Galicia﻿ "
"Subtitulo":""
