"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2013";"Septiembre";"505.02";"997.83";"0"
"2013";"Octubre";"581.43";"1076.9";"0"
"2013";"Noviembre";"481.11";"993.91";"0"
"2013";"Diciembre";"529.08";"1054.24";"0"
"2014";"Enero";"489.58";"1023.41";"0"
"2014";"Febrero";"415.58";"833.93";"0"
"2014";"Marzo";"524.33";"1012.21";"0"
"2014";"Abril";"545.07";"1117.84";"0"
"2014";"Mayo";"475.52";"1093.82";"0"
"2014";"Junio";"532.44";"1115.33";"0"
"2014";"Julio";"527.81";"1194.35";"0"
"2014";"Agosto";"522.5";"1156.27";"0"
"2014";"Septiembre";"548.9";"1222.45";"0"
"2014";"Octubre";"556.62";"1157.04";"0"
"2014";"Noviembre";"428.04";"1038.32";"0"
"2014";"Diciembre";"541.15";"1338.13";"0"
"2015";"Enero";"499.24";"1067.2";"0"
"2015";"Febrero";"457.38";"1115.86";"0"
"2015";"Marzo";"534.33";"1234.64";"0"
"2015";"Abril";"525.22";"1283.8";"0"
"2015";"Mayo";"502.34";"1215.53";"0"
"2015";"Junio";"585.23";"1336.41";"0"
"2015";"Julio";"595.26";"1542.56";"0"
"2015";"Agosto";"597.21";"1515.13";"0"
"2015";"Septiembre";"517.75";"1293.34";"0"
"2015";"Octubre";"506.26";"1289.77";"0"
"2015";"Noviembre";"502.93";"1227.76";"0"
"2015";"Diciembre";"548.6";"1428.04";"0"
"2016";"Enero";"449.91";"1252.44";"0"
"2016";"Febrero";"568.72";"1459.53";"0"
"2016";"Marzo";"569.71";"1568.12";"0"
"2016";"Abril";"549.34";"1560.59";"0"
"2016";"Mayo";"618.64";"1575.37";"0"
"2016";"Junio";"645.9";"1662.8";"0"
"2016";"Julio";"564.96";"1682.72";"0"
"2016";"Agosto";"682.41";"2182.34";"0"
"2016";"Septiembre";"626.88";"1783.97";"0"
"2016";"Octubre";"604.7";"1673.78";"0"
"2016";"Noviembre";"604.17";"1746.73";"0"
"2016";"Diciembre";"555.3";"1683.11";"0"
"2017";"Enero";"548.47";"1744.48";"0"
"2017";"Febrero";"526.27";"1590.58";"0"
"2017";"Marzo";"559.58";"1686.43";"0"
"2017";"Abril";"526.61";"1691.83";"0"
"2017";"Mayo";"614.59";"1975.35";"0"
"2017";"Junio";"601.83";"1730.22";"0"
"2017";"Julio";"605.76";"2009.77";"0"
"2017";"Agosto";"639.31";"2314.29";"0"
"2017";"Septiembre";"524.55";"1697.92";"0"
"2017";"Octubre";"575.73";"1762.01";"0"
"2017";"Noviembre";"535";"1566.12";"0"
"2017";"Diciembre";"545.61";"1698.03";"0"
"2018";"Enero";"572.08";"1782.44";"0"
"2018";"Febrero";"493.93";"1548";"0"
"2018";"Marzo";"533.84";"1631.97";"0"
"2018";"Abril";"552.07";"1776.5";"0"
"2018";"Mayo";"570.49";"1728.27";"0"
"2018";"Junio";"557.35";"1561.55";"0"
"2018";"Julio";"587.27";"1880.42";"0"
"2018";"Agosto";"625.7";"2200.98";"0"
"2018";"Septiembre";"501.64";"1581.02";"0"
"2018";"Octubre";"609.68";"1607.32";"0"
"2018";"Noviembre";"549.99";"1546.28";"0"
"2018";"Diciembre";"557.18";"1562.23";"0"
"2019";"Enero";"539.95";"1512.56";"0"
"2019";"Febrero";"509.88";"1543";""
"2019";"Marzo";"515.5";"1479.36";"0"
"2019";"Abril";"544.59";"1599.64";""
"2019";"Mayo";"593.22";"1575.69";""
"2019";"Junio";"528.19";"1488.5";""
"2019";"Julio";"650.13";"2094.75";""
;;;;
;;;;
"Métrica":"Gasolina95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/melilla/305"
"Titulo":"Evolución del consumo de carburante en Melilla﻿ "
"Subtitulo":""
