"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Febrero";"10188.98";"67627.02";"528.57"
"2012";"Marzo";"11304.13";"71466.26";"640.51"
"2012";"Abril";"11222.73";"67482.32";"623.69"
"2012";"Mayo";"11072.87";"72908.62";"514.36"
"2012";"Junio";"12087.69";"74866.87";"768.03"
"2012";"Julio";"12949.17";"77541.15";"766.05"
"2012";"Agosto";"14331.87";"75653.87";"772.52"
"2012";"Septiembre";"11092.3";"68676.76";"647.25"
"2012";"Octubre";"11832.6";"75046.08";"557.87"
"2012";"Noviembre";"10899.77";"71347.34";"709.62"
"2012";"Diciembre";"12079.63";"68879.11";"737.24"
"2013";"Enero";"9187.44";"66045.16";"349.33"
"2013";"Febrero";"8915.65";"65152.8";"372.01"
"2013";"Marzo";"10581";"70346.48";"558.53"
"2013";"Abril";"10459.32";"69579.23";"491.1"
"2013";"Mayo";"10391.47";"72127.41";"457.75"
"2013";"Junio";"10317.33";"69860.44";"474.33"
"2013";"Julio";"12642.83";"81516.58";"633.63"
"2013";"Agosto";"13398.81";"75405.02";"751.8"
"2013";"Septiembre";"10604.43";"72500.66";"553.27"
"2013";"Octubre";"10848.9";"78601.07";"551.04"
"2013";"Noviembre";"9843.59";"73220.56";"513.51"
"2013";"Diciembre";"10464.49";"69818.18";"513.34"
"2014";"Enero";"9113.99";"69781.92";"340.13"
"2014";"Febrero";"8940.96";"68154.22";"377.38"
"2014";"Marzo";"9931.81";"75038.16";"428.18"
"2014";"Abril";"10645.77";"74528.28";"517"
"2014";"Mayo";"10353.45";"74902.04";"496.98"
"2014";"Junio";"10696.62";"74983.42";"503.07"
"2014";"Julio";"12131.22";"84211.29";"647.23"
"2014";"Agosto";"12420.38";"73117.57";"698.62"
"2014";"Septiembre";"10983.79";"76438.39";"563.46"
"2014";"Octubre";"10791.61";"80074.89";"493.1"
"2014";"Noviembre";"9041.46";"70530.64";"430.02"
"2014";"Diciembre";"10784.2";"77067.76";"530.97"
"2015";"Enero";"9525.97";"69774.71";"432.04"
"2015";"Febrero";"8574.6";"69836.32";"429.59"
"2015";"Marzo";"10286.21";"77588.83";"470.75"
"2015";"Abril";"10739.59";"74997.35";"578.53"
"2015";"Mayo";"10201.09";"73877.61";"551.28"
"2015";"Junio";"10900.71";"80313.26";"591.87"
"2015";"Julio";"12480.96";"87630.32";"708.57"
"2015";"Agosto";"12323.76";"77823.13";"761.77"
"2015";"Septiembre";"10658.6";"76075.44";"627.24"
"2015";"Octubre";"10635.71";"81243.98";"608.68"
"2015";"Noviembre";"9191.11";"73215.62";"494.84"
"2015";"Diciembre";"11050.57";"79129.38";"603.94"
"2016";"Enero";"8880.38";"65260.74";"443.26"
"2016";"Febrero";"9528.93";"72938.14";"461.7"
"2016";"Marzo";"11113.22";"78710.17";"651.39"
"2016";"Abril";"10145.91";"74742.1";"538.06"
"2016";"Mayo";"10253.23";"73507.42";"622.59"
"2016";"Junio";"11544.97";"78577.32";"661.95"
"2016";"Julio";"12798.8";"80329.37";"975.59"
"2016";"Agosto";"12766.15";"76774.29";"811.57"
"2016";"Septiembre";"11080.83";"75078.53";"640.6"
"2016";"Octubre";"9855.81";"71161.55";"609.18"
"2016";"Noviembre";"9473.15";"72240.86";"689.94"
"2016";"Diciembre";"10620.53";"73122.44";"704.93"
"2017";"Enero";"8764.99";"65534.45";"425.16"
"2017";"Febrero";"8986.4";"68787.97";"451.11"
"2017";"Marzo";"10661.46";"78372.22";"619.91"
"2017";"Abril";"11119.35";"70360.31";"720.04"
"2017";"Mayo";"10634.47";"73700.68";"595.19"
"2017";"Junio";"11616.29";"79550.78";"704.66"
"2017";"Julio";"12631.81";"80800.85";"851.32"
"2017";"Agosto";"13205.24";"77077.16";"918.73"
"2017";"Septiembre";"11429.38";"73893.69";"753.27"
"2017";"Octubre";"10815.84";"74310.85";"699.16"
"2017";"Noviembre";"9918.57";"71425.16";"563.07"
"2017";"Diciembre";"10965.48";"71519.51";"727.84"
"2018";"Enero";"9497.9";"66351.48";"471.23"
"2018";"Febrero";"9017.18";"66903.5";"511.06"
"2018";"Marzo";"10860.41";"75869.56";"728.31"
"2018";"Abril";"10497.16";"71148.84";"602.77"
"2018";"Mayo";"11021.4";"74172.67";"716.05"
"2018";"Junio";"11597.54";"74735.16";"746.92"
"2018";"Julio";"12792.43";"79346.61";"842.86"
"2018";"Agosto";"13956.31";"77773.91";"909.47"
"2018";"Septiembre";"11579.58";"70458.44";"756.65"
"2018";"Octubre";"11511.72";"75114.96";"675.22"
"2018";"Noviembre";"10494.27";"71955.46";"598.73"
