"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Marzo";"8028.21";"39159.56";"740.69"
"2012";"Abril";"7149.29";"35435.99";"481.56"
"2012";"Mayo";"7689.61";"37805.51";"539.03"
"2012";"Junio";"8159.94";"37539.56";"668.59"
"2012";"Julio";"8506.62";"39003.14";"623.99"
"2012";"Agosto";"10053";"42483.29";"756.72"
"2012";"Septiembre";"7305.42";"37558.21";"594.89"
"2012";"Octubre";"7761.36";"41126.92";"427.11"
"2012";"Noviembre";"7349.25";"36829.23";"413.24"
"2012";"Diciembre";"7511.3";"36600.9";"541.87"
"2013";"Enero";"6129.31";"33335.86";"361.99"
"2013";"Febrero";"5841.65";"31981.4";"381.2"
"2013";"Marzo";"7003.13";"35879.03";"505.01"
"2013";"Abril";"7094.3";"37444.01";"441.38"
"2013";"Mayo";"7083.64";"36258.37";"502.24"
"2013";"Junio";"7017.92";"35349.2";"481.19"
"2013";"Julio";"8682.96";"41260.66";"661.87"
"2013";"Agosto";"9242.75";"41669.49";"684.29"
"2013";"Septiembre";"7190.75";"36278.64";"541.44"
"2013";"Octubre";"7373.17";"38681.21";"575.25"
"2013";"Noviembre";"6444.54";"35181.02";"461.47"
"2013";"Diciembre";"7022.99";"35583.34";"534.78"
"2014";"Enero";"6261.47";"34403.83";"368.99"
"2014";"Febrero";"5790.82";"33054.45";"403.03"
"2014";"Marzo";"6848.36";"36101.43";"493.56"
"2014";"Abril";"7190.79";"36574.42";"508.89"
"2014";"Mayo";"7023.42";"36640.32";"490.61"
"2014";"Junio";"7051.06";"36057.49";"535.01"
"2014";"Julio";"8085.71";"40468.07";"591.95"
"2014";"Agosto";"8504.18";"39393.12";"645.02"
"2014";"Septiembre";"7311.44";"36913.19";"532.03"
"2014";"Octubre";"7069.61";"39664.52";"548.77"
"2014";"Noviembre";"6103.9";"35069.19";"417.06"
"2014";"Diciembre";"6907.83";"37798.89";"527"
"2015";"Enero";"6222.03";"34105.27";"440.14"
"2015";"Febrero";"5436.08";"32274.28";"413.8"
"2015";"Marzo";"6483.93";"37102.52";"484.92"
"2015";"Abril";"7002.93";"36783.83";"540.58"
"2015";"Mayo";"6538.71";"35437.52";"489.94"
"2015";"Junio";"7072.73";"37643.63";"565.66"
"2015";"Julio";"8290.25";"41140.05";"659.56"
"2015";"Agosto";"8411.17";"40671.48";"684.99"
"2015";"Septiembre";"6780.21";"36136.08";"585.59"
"2015";"Octubre";"7074";"38597.63";"574.91"
"2015";"Noviembre";"6065.66";"33839.18";"500.96"
"2015";"Diciembre";"6851.61";"37104.06";"596.8"
"2016";"Enero";"5759.45";"32112.58";"433.99"
"2016";"Febrero";"6023.54";"33466.62";"490.14"
"2016";"Marzo";"6703.79";"37266.68";"594.6"
"2016";"Abril";"6360.71";"36190.6";"570.15"
"2016";"Mayo";"6599.75";"35745.6";"559.63"
"2016";"Junio";"7513.07";"37748.25";"654.28"
"2016";"Julio";"8164.71";"39975.76";"779.92"
"2016";"Agosto";"8807.76";"43318.34";"768.2"
"2016";"Septiembre";"7079.3";"37922.76";"655.92"
"2016";"Octubre";"6784.05";"37029.48";"584.15"
"2016";"Noviembre";"6060.18";"35369.35";"520.73"
"2016";"Diciembre";"6822.73";"37429.28";"634.54"
"2017";"Enero";"5801.65";"33857.6";"453.33"
"2017";"Febrero";"5549.94";"33410.92";"444.23"
"2017";"Marzo";"7135.27";"40886.91";"580.73"
"2017";"Abril";"6990.88";"35975.38";"673.16"
"2017";"Mayo";"7516.73";"42243.9";"640.01"
"2017";"Junio";"7775.5";"41593.65";"680.92"
"2017";"Julio";"8164.72";"40775.04";"789.84"
"2017";"Agosto";"9395.42";"46159.68";"859.53"
"2017";"Septiembre";"7037.08";"37922.86";"662.37"
"2017";"Octubre";"7164.33";"37563.22";"615.14"
"2017";"Noviembre";"6429.62";"36363.84";"544.58"
"2017";"Diciembre";"6751.66";"36807.81";"611.98"
"2018";"Enero";"6156.67";"34661.57";"512.6"
"2018";"Febrero";"5589.79";"32868.92";"464.2"
"2018";"Marzo";"6782.02";"37460.55";"590.41"
"2018";"Abril";"6697.85";"36386.64";"547.45"
"2018";"Mayo";"7176.66";"38757.53";"633.87"
"2018";"Junio";"7509.52";"37090.83";"599.29"
"2018";"Julio";"8063.07";"38705.4";"722.79"
"2018";"Agosto";"9375.91";"39918.25";"769.55"
"2018";"Septiembre";"7504.79";"35484.06";"656.98"
"2018";"Octubre";"7449.57";"37812.09";"621.17"
"2018";"Noviembre";"6558.76";"34514.11";"510.06"
"2018";"Diciembre";"7179.87";"34088.75";"655.27"
"2019";"Enero";"6249.68";"33025.88";"494.14"
"2019";"Febrero";"6092.68";"32077.1";""
"2019";"Marzo";"7183.78";"35776.11";"641"
"2019";"Abril";"7602.5";"36906.79";""
"2019";"Mayo";"7499.77";"37446.73";""
"2019";"Junio";"7381.12";"35151.92";""
"2019";"Julio";"9177.82";"40431.53";""
;;;;
;;;;
"Métrica":"Gasolina 95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/asturias/292"
"Titulo":"Evolución del consumo de carburante en Asturias. Principado de﻿ "
"Subtitulo":""
