"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2013";"Enero";"480.82";"960.27";"31.44"
"2013";"Febrero";"412.29";"864.11";"36.72"
"2013";"Marzo";"469.04";"764.36";"32.94"
"2013";"Abril";"433.5";"905.65";"37.78"
"2013";"Mayo";"549.68";"975.38";"40.09"
"2013";"Junio";"469.86";"884.02";"64.64"
"2013";"Julio";"490.33";"712.57";"39.12"
"2013";"Agosto";"539.29";"991.35";"35.41"
"2013";"Septiembre";"442.62";"892.37";"38.87"
"2013";"Octubre";"550.16";"973.9";"48.93"
"2013";"Noviembre";"450.48";"792";"32.15"
"2013";"Diciembre";"476.66";"955.91";"45.51"
"2014";"Enero";"446.81";"923.91";"29.22"
"2014";"Febrero";"821.07";"632.27";"218.02"
"2014";"Marzo";"457.14";"929.65";"46.73"
"2014";"Abril";"502.75";"953.94";"51.55"
"2014";"Mayo";"505.25";"817.33";"49.96"
"2014";"Junio";"492.94";"937.87";"33.94"
"2014";"Julio";"534.14";"930.42";"49.09"
"2014";"Agosto";"488.76";"1003.91";"50.56"
"2014";"Septiembre";"507.52";"985.33";"37.65"
"2014";"Octubre";"504.05";"949.33";"37.17"
"2014";"Noviembre";"420.16";"880.96";"37.03"
"2014";"Diciembre";"520.21";"1050.22";"52.15"
"2015";"Enero";"466.47";"956.54";"43.83"
"2015";"Febrero";"428.79";"871.18";"40.63"
"2015";"Marzo";"485.04";"976.14";"49.86"
"2015";"Abril";"541.51";"1074.47";"39.8"
"2015";"Mayo";"509.7";"1100.06";"46.48"
"2015";"Junio";"551.19";"1158.45";"42.93"
"2015";"Julio";"567.28";"1217.47";"74.99"
"2015";"Agosto";"473.83";"1237.82";"48.55"
"2015";"Septiembre";"454.84";"1021.55";"50.38"
"2015";"Octubre";"508.08";"1127.39";"51.93"
"2015";"Noviembre";"432.96";"995.29";"47.57"
"2015";"Diciembre";"480.82";"1124.29";"31.58"
"2016";"Enero";"410.79";"963.03";"41.05"
"2016";"Febrero";"426.57";"1047.42";"47.38"
"2016";"Marzo";"468.68";"1134.34";"48.63"
"2016";"Abril";"461.65";"1264.8";"46.3"
"2016";"Mayo";"484.38";"1365.92";"63.24"
"2016";"Junio";"470.25";"1052.96";"59.35"
"2016";"Julio";"472.1";"1110.02";"60.41"
"2016";"Agosto";"517.4";"1406.08";"70.74"
"2016";"Septiembre";"469.29";"1095.16";"46.85"
"2016";"Octubre";"445";"1024.24";"50.45"
"2016";"Noviembre";"451.21";"1022.68";"56.04"
"2016";"Diciembre";"451.02";"1133.81";"53.93"
"2017";"Enero";"439.31";"1086.57";"54.64"
"2017";"Febrero";"399.3";"968.13";"46.84"
"2017";"Marzo";"416.12";"1010.06";"47.57"
"2017";"Abril";"405.69";"985.57";"45.49"
"2017";"Mayo";"471.24";"1106.09";"65.88"
"2017";"Junio";"474.52";"1060.91";"65.48"
"2017";"Julio";"468.56";"1120";"70.13"
"2017";"Agosto";"508.95";"1403.92";"62.51"
"2017";"Septiembre";"432.96";"1118.16";"67.38"
"2017";"Octubre";"465.7";"1062.87";"59.44"
"2017";"Noviembre";"466.59";"1061.76";"60.84"
"2017";"Diciembre";"423.6";"1064.24";"60.44"
"2018";"Enero";"430.98";"1116.12";"56.53"
"2018";"Febrero";"390.08";"932.79";"35.62"
"2018";"Marzo";"428.14";"1097.81";"56.74"
"2018";"Abril";"438.74";"1197.84";"56.11"
"2018";"Mayo";"485.11";"1127.26";"65.8"
"2018";"Junio";"452.44";"1017.25";"91.73"
"2018";"Julio";"484.8";"1261.53";"114.68"
"2018";"Agosto";"468.84";"1457.53";"97.16"
"2018";"Septiembre";"454.95";"1096.69";"67.36"
"2018";"Octubre";"512.94";"1204.04";"63.32"
"2018";"Noviembre";"420.73";"1104.99";"50.89"
"2018";"Diciembre";"470.09";"1136.46";"68.46"
"2019";"Enero";"454.4";"1073.64";"66.5"
"2019";"Febrero";"379.03";"946.54";""
"2019";"Marzo";"411.38";"1027.53";"54"
"2019";"Abril";"458.34";"1196.47";""
"2019";"Mayo";"469.39";"1048.74";""
"2019";"Junio";"431.98";"1042.98";""
"2019";"Julio";"519.17";"1276.36";""
;;;;
;;;;
"Métrica":"Gasolina95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/ceuta/298"
"Titulo":"Evolución del consumo de carburante en Ceuta﻿ "
"Subtitulo":""
