"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Febrero";"9227.39";"67988.92";"447.39"
"2012";"Marzo";"10502.26";"74532.39";"539.9"
"2012";"Abril";"9825.59";"69810.25";"505.81"
"2012";"Mayo";"10379.77";"74650.24";"551.5"
"2012";"Junio";"11200.25";"76931.58";"697.35"
"2012";"Julio";"11649.58";"75403.96";"564.57"
"2012";"Agosto";"12195.42";"75841.65";"620.27"
"2012";"Septiembre";"9167.34";"62087.34";"467.07"
"2012";"Octubre";"10185.36";"71839.38";"560.59"
"2012";"Noviembre";"8556.81";"66425.51";"349.97"
"2012";"Diciembre";"9724.35";"69798.3";"475.85"
"2013";"Enero";"8451.24";"65032.09";"318.28"
"2013";"Febrero";"8018.45";"62440.97";"303.34"
"2013";"Marzo";"9493.97";"67548.3";"489.97"
"2013";"Abril";"9589.67";"69556.39";"399.62"
"2013";"Mayo";"9554.99";"70028.32";"419.25"
"2013";"Junio";"9593.11";"67697.11";"450.54"
"2013";"Julio";"11283.69";"75183.76";"570.97"
"2013";"Agosto";"11255.44";"69864.69";"572.41"
"2013";"Septiembre";"9028.82";"60987.22";"406.13"
"2013";"Octubre";"9910.87";"70545.91";"402.77"
"2013";"Noviembre";"8725.84";"64876.84";"424.61"
"2013";"Diciembre";"8966.04";"66147.57";"410.33"
"2014";"Enero";"8379.11";"65250.96";"335.78"
"2014";"Febrero";"7941.37";"61976.07";"349.39"
"2014";"Marzo";"8947.63";"69060.61";"442.83"
"2014";"Abril";"9062.07";"68276.22";"435.81"
"2014";"Mayo";"9563.36";"70287.73";"457.25"
"2014";"Junio";"9418.3";"67827.24";"483.15"
"2014";"Julio";"10988.82";"75044.6";"547.08"
"2014";"Agosto";"10490.13";"66019.67";"534.41"
"2014";"Septiembre";"9499.4";"66202.87";"452.02"
"2014";"Octubre";"9700.81";"69835.2";"472.08"
"2014";"Noviembre";"8323.07";"63938.81";"380.73"
"2014";"Diciembre";"9205.29";"72319.42";"467.55"
"2015";"Enero";"8442.71";"66401.41";"432.7"
"2015";"Febrero";"7909.09";"65224.54";"425.83"
"2015";"Marzo";"8624.73";"71116.87";"433.9"
"2015";"Abril";"9352.2";"71363.23";"463.54"
"2015";"Mayo";"9208.73";"70908.16";"491.28"
"2015";"Junio";"9860.95";"74797.9";"516.47"
"2015";"Julio";"11420.6";"81017.69";"625.44"
"2015";"Agosto";"10665.69";"71037.02";"558.83"
"2015";"Septiembre";"9232.23";"66327.7";"500.7"
"2015";"Octubre";"9380.61";"71848.24";"531.77"
"2015";"Noviembre";"8535.89";"69083.85";"497.33"
"2015";"Diciembre";"9314.86";"76003.3";"555.31"
"2016";"Enero";"8057.76";"66983.01";"442.85"
"2016";"Febrero";"8279.08";"70794.63";"449.18"
"2016";"Marzo";"9067.78";"73662.3";"573.99"
"2016";"Abril";"9096.02";"73193.44";"516.49"
"2016";"Mayo";"9375.9";"75157.92";"543.24"
"2016";"Junio";"10156.89";"77563.55";"652.56"
"2016";"Julio";"10826.66";"77425.4";"742.64"
"2016";"Agosto";"11195.79";"76660.05";"687.87"
"2016";"Septiembre";"10097.3";"73178.66";"619.68"
"2016";"Octubre";"9249.34";"70367.5";"580.35"
"2016";"Noviembre";"9098.1";"73808.58";"487.62"
"2016";"Diciembre";"9108.16";"73592.64";"572.63"
"2017";"Enero";"7843.58";"67465.34";"473"
"2017";"Febrero";"7844.99";"69822.62";"494.9"
"2017";"Marzo";"9460.55";"81540.63";"674.9"
"2017";"Abril";"9027.14";"73771.98";"659.62"
"2017";"Mayo";"9504.34";"81514.04";"610.52"
"2017";"Junio";"10271.59";"81176.26";"678.73"
"2017";"Julio";"10909.89";"79395.6";"658.37"
"2017";"Agosto";"11383.16";"78804.73";"746.48"
"2017";"Septiembre";"10032.03";"75733.88";"657.93"
"2017";"Octubre";"9956.8";"76930.86";"662.09"
"2017";"Noviembre";"9116.31";"76865.86";"565.87"
"2017";"Diciembre";"9557.33";"76538.38";"608.35"
"2018";"Enero";"8404.22";"73774.77";"529.12"
"2018";"Febrero";"8537.98";"73249.52";"458.09"
"2018";"Marzo";"9847.29";"80603.98";"595.67"
"2018";"Abril";"9784.94";"78957.06";"595.71"
"2018";"Mayo";"10675.54";"85042.46";"618.23"
"2018";"Junio";"10937.27";"83008.83";"646.04"
"2018";"Julio";"12007.29";"83380.64";"672.78"
"2018";"Agosto";"12164.57";"81232.1";"708.48"
"2018";"Septiembre";"10293.58";"74695.48";"568.18"
"2018";"Octubre";"10510.14";"78396.64";"590.15"
"2018";"Noviembre";"9790.08";"77916.72";"560.61"
"2018";"Diciembre";"9948.92";"73573.55";"650.79"
"2019";"Enero";"9640.11";"77304.63";"525.21"
"2019";"Febrero";"9132.34";"71453.27";""
"2019";"Marzo";"9957.43";"77657.63";"622"
"2019";"Abril";"10713.19";"80851.1";""
"2019";"Mayo";"11615.55";"85467.69";""
"2019";"Junio";"11611.33";"83844.25";""
"2019";"Julio";"13564.81";"92522.4";""
;;;;
;;;;
"Métrica":"Gasolina95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/murcia/306"
"Titulo":"Evolución del consumo de carburante en Murcia. Región de﻿ "
"Subtitulo":""
