"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Junio";"8920.62";"52670.7";"323.41"
"2012";"Julio";"9263.32";"52385.27";"295.43"
"2012";"Agosto";"10428.77";"54914.18";"320.53"
"2012";"Septiembre";"7799.53";"46192.79";"253.43"
"2012";"Octubre";"8139.2";"49805.38";"225.78"
"2012";"Noviembre";"7367.72";"45965.68";"193.17"
"2012";"Diciembre";"8106.29";"46153.96";"226.29"
"2013";"Enero";"7151.79";"42585.74";"175.92"
"2013";"Febrero";"6689.41";"39936.84";"189.29"
"2013";"Marzo";"7773.41";"43095.36";"206.33"
"2013";"Abril";"8069.57";"44927.65";"205.76"
"2013";"Mayo";"8039.61";"45047.56";"244.11"
"2013";"Junio";"7080.48";"41182.4";"208.77"
"2013";"Julio";"9023.44";"51248.06";"310.12"
"2013";"Agosto";"9788.16";"51763.56";"314.52"
"2013";"Septiembre";"7691.84";"45208.14";"236.34"
"2013";"Octubre";"7920.98";"49475.31";"213.34"
"2013";"Noviembre";"7294";"45490.76";"203.67"
"2013";"Diciembre";"8064.06";"45761.25";"244.36"
"2014";"Enero";"7058.46";"42885.17";"177.6"
"2014";"Febrero";"6400.31";"40304.85";"162.82"
"2014";"Marzo";"7566.43";"45891.05";"213.39"
"2014";"Abril";"8125.69";"47893.6";"235.78"
"2014";"Mayo";"8152.75";"48757.74";"246.66"
"2014";"Junio";"7516.7";"47503.83";"208.38"
"2014";"Julio";"8707.87";"52744.93";"277.88"
"2014";"Agosto";"9288.8";"51079.26";"303.86"
"2014";"Septiembre";"7763.07";"47909.74";"268.5"
"2014";"Octubre";"7518.83";"49943.31";"236.77"
"2014";"Noviembre";"6810.11";"44031.51";"156.32"
"2014";"Diciembre";"7974.99";"48154.3";"230.86"
"2015";"Enero";"7106.03";"44315.15";"207.49"
"2015";"Febrero";"6449.45";"43437.73";"192.03"
"2015";"Marzo";"7358.83";"48367.56";"206.27"
"2015";"Abril";"7945.79";"49891.16";"261.32"
"2015";"Mayo";"7701.99";"49280.6";"266.5"
"2015";"Junio";"7674.76";"51416.42";"249.32"
"2015";"Julio";"8833.03";"56095.06";"296.16"
"2015";"Agosto";"9349.24";"55566.43";"367.27"
"2015";"Septiembre";"7405.52";"49261.32";"249.84"
"2015";"Octubre";"7439.53";"51345.6";"242.49"
"2015";"Noviembre";"6727.02";"46788.37";"250.49"
"2015";"Diciembre";"7872.11";"50316.56";"264.85"
"2016";"Enero";"6575.49";"43587.92";"198.03"
"2016";"Febrero";"6717.18";"46805.81";"218.16"
"2016";"Marzo";"8032.83";"53142.43";"274.64"
"2016";"Abril";"7490.23";"51315.5";"265.47"
"2016";"Mayo";"7546.15";"51164.35";"248.62"
"2016";"Junio";"7827.45";"54710.44";"295.39"
"2016";"Julio";"8787.14";"57553.68";"373.98"
"2016";"Agosto";"9701.3";"61344.7";"416.3"
"2016";"Septiembre";"7770.06";"53938.97";"298.35"
"2016";"Octubre";"7260.14";"52202.87";"286.93"
"2016";"Noviembre";"6879.68";"51783.6";"238.9"
"2016";"Diciembre";"7692.57";"52020.34";"262.38"
"2017";"Enero";"6585.4";"47443.7";"222.51"
"2017";"Febrero";"5970.57";"45877.2";"211.66"
"2017";"Marzo";"7052.51";"53903.58";"366.66"
"2017";"Abril";"7737.88";"52069.43";"362.06"
"2017";"Mayo";"7622.4";"55420.27";"310.81"
"2017";"Junio";"8044.77";"58979.15";"370.77"
"2017";"Julio";"8267.37";"57467.07";"360.64"
"2017";"Agosto";"9185.43";"58980.85";"416.17"
