"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2012";"Junio";"2456.94";"13820.52";"134.13"
"2012";"Julio";"2515.34";"13480.97";"154.81"
"2012";"Agosto";"2877.51";"13662.06";"167"
"2012";"Septiembre";"2163.49";"12738.83";"126.65"
"2012";"Octubre";"2278.84";"14002.32";"115.92"
"2012";"Noviembre";"2106.8";"13062.58";"258.3"
"2012";"Diciembre";"2237.41";"12683.21";"127.32"
"2013";"Enero";"1906.89";"11863.75";"89.03"
"2013";"Febrero";"1808.52";"11981.18";"82.96"
"2013";"Marzo";"2132.86";"13433.12";"140.63"
"2013";"Abril";"2168.38";"13715.95";"113.48"
"2013";"Mayo";"2165.42";"13851.55";"116.29"
"2013";"Junio";"2202.66";"13340.64";"114.45"
"2013";"Julio";"2554.93";"15059.57";"137.86"
"2013";"Agosto";"2764.33";"14186.46";"184.72"
"2013";"Septiembre";"2170.57";"13342.68";"138.17"
"2013";"Octubre";"2362.97";"15195.6";"122.09"
"2013";"Noviembre";"2047.55";"13358.89";"140.66"
"2013";"Diciembre";"2254.43";"12622.59";"116.8"
"2014";"Enero";"1943.76";"12708.51";"84.56"
"2014";"Febrero";"1837.75";"12118.32";"114.47"
"2014";"Marzo";"2087.98";"13640.15";"105.79"
"2014";"Abril";"2307.88";"13650.78";"124.75"
"2014";"Mayo";"2229.81";"14018.82";"121.88"
"2014";"Junio";"2130.1";"13179.86";"139.46"
"2014";"Julio";"2490.81";"15225.68";"146.3"
"2014";"Agosto";"2557.99";"13710.17";"160.44"
"2014";"Septiembre";"2304.09";"14537.64";"141.69"
"2014";"Octubre";"2332.69";"15557.23";"120.66"
"2014";"Noviembre";"2005.83";"13238.45";"126.61"
"2014";"Diciembre";"2246.52";"14011.85";"120.18"
"2015";"Enero";"2034.6";"13037.82";"96.47"
"2015";"Febrero";"1705.71";"12643.92";"99.56"
"2015";"Marzo";"2116.29";"14847.16";"106.28"
"2015";"Abril";"2269.32";"14314.54";"162.49"
"2015";"Mayo";"2096.31";"15033.97";"115.38"
"2015";"Junio";"2288.53";"15573.17";"110.31"
"2015";"Julio";"2609.55";"16419.53";"173.63"
"2015";"Agosto";"2566.91";"14243.19";"160.12"
"2015";"Septiembre";"2308.23";"14855.28";"153.52"
"2015";"Octubre";"2262.56";"15590.33";"133.06"
"2015";"Noviembre";"2059.35";"14590.67";"137.58"
"2015";"Diciembre";"2321.82";"15333.24";"143.76"
"2016";"Enero";"1814.64";"12561.75";"85.14"
"2016";"Febrero";"1896.83";"13454.46";"120.28"
"2016";"Marzo";"2188.2";"13579.36";"158.46"
"2016";"Abril";"2135.25";"13740.79";"138.37"
"2016";"Mayo";"2188.33";"14147.58";"147.82"
"2016";"Junio";"2377.06";"16417.75";"166.81"
"2016";"Julio";"2504.95";"15738.12";"218.85"
"2016";"Agosto";"2754.2";"15867.74";"160.92"
